%time,field
1559775796028004884,579.251300751
1559775796029892921,579.256062706
1559775796031490087,579.276990717
1559775796033416986,579.288875542
1559775796035737991,579.293291516
1559775796037291049,579.292376187
1559775796039422035,579.323417277
1559775796041632890,579.345470413
1559775796043349027,579.396776159
1559775796045739889,579.403753929
1559775796047921895,579.446469246
1559775796049557924,579.426888567
1559775796054043054,579.460001319
1559775796054606914,579.461406605
1559775796055485010,579.464942231
1559775796057845115,579.452315885
1559775796059546947,579.462597913
1559775796062019109,579.494523487
1559775796064496994,579.512298658
1559775796065399885,579.511252454
1559775796068094015,579.550878832
1559775796069488048,579.579276166
1559775796071522951,579.607911246
1559775796073458909,579.616620087
1559775796075481891,579.627828561
1559775796077460050,579.626816931
1559775796079607963,579.712239908
1559775796081732034,579.737361478
1559775796083384990,579.745526047
1559775796085757017,579.759370843
1559775796088037014,579.727171776
1559775796097414016,579.711964127
1559775796097822904,579.723535247
1559775796098527908,579.672710236
1559775796099713087,579.677779125
1559775796101855039,579.68289016
1559775796104316949,579.69786072
1559775796106570959,579.711570261
1559775796107378005,579.71043476
1559775796111212968,579.728189309
1559775796112149000,579.771866336
1559775796112793922,579.742977659
1559775796113773107,579.725871646
1559775796115597963,579.730622638
1559775796119636058,579.778714749
1559775796121663093,579.862142736
1559775796123622894,579.887223853
1559775796126631021,579.885531437
1559775796127526044,579.884327693
1559775796128029108,579.930921508
1559775796130441904,579.992661732
1559775796131800889,580.052296725
1559775796134396076,580.123419299
1559775796135432004,580.132352649
1559775796135952949,580.153838497
1559775796137425899,580.240094015
1559775796139620065,580.326143933
1559775796144109010,580.465241316
1559775796146693944,580.542472211
1559775796146800994,580.54099632
1559775796147999048,580.60519198
1559775796149887084,580.670374466
1559775796151561021,580.706981559
1559775796153469085,580.725316866
1559775796155215024,580.740741862
1559775796155782938,580.733271726
1559775796157428026,580.754426312
1559775796159548997,580.787252078
1559775796161911010,580.814847482
1559775796163928985,580.784906872
1559775796166611909,580.795635399
1559775796167021989,580.794055518
1559775796167850971,580.800074341
1559775796171591043,580.818236753
1559775796173654079,580.871350463
1559775796176866054,580.906426338
1559775796177932977,580.878798537
1559775796179384946,580.840508249
1559775796182485103,580.81789748
1559775796184556007,580.807033066
1559775796185672998,580.820180842
1559775796188074111,580.785599808
1559775796189409971,580.78075975
1559775796191845893,580.767959335
1559775796193555116,580.738645855
1559775796195559024,580.749915915
1559775796199608087,580.744926702
1559775796201744079,580.677818803
1559775796203408002,580.607571243
1559775796205586910,580.626024997
1559775796209254980,580.656225907
1559775796209712028,580.582983897
1559775796211966991,580.585583929
1559775796213457107,580.557113617
1559775796215688943,580.578026397
1559775796216829061,580.576565193
1559775796217901945,580.566383209
1559775796219355106,580.556829552
1559775796223432064,580.560042875
1559775796225581884,580.573807727
1559775796228436946,580.577990948
1559775796229384899,580.579632612
1559775796231381893,580.576608575
1559775796233517885,580.571214414
1559775796235429048,580.576740146
1559775796237410068,580.582652225
1559775796239325046,580.597311438
1559775796242736101,580.583032514
1559775796244637012,580.555335137
1559775796245757102,580.566310215
1559775796248042106,580.558970223
1559775796252088069,580.590363826
1559775796253643035,580.590645791
1559775796255692958,580.590012226
1559775796256052970,580.588530481
1559775796257633924,580.569570576
1559775796259644031,580.533311032
1559775796261854887,580.543745853
1559775796264590024,580.581434553
1559775796265969038,580.585114303
1559775796268090963,580.560081645
1559775796269344091,580.550375968
1559775796274104118,580.518390586
1559775796274507999,580.473767281
1559775796276813983,580.444430729
1559775796277478933,580.44300288
1559775796278249979,580.473124341
1559775796279407978,580.432007954
1559775796281558990,580.424819938
1559775796283543109,580.411503111
1559775796285631895,580.413843467
1559775796287914991,580.41057546
1559775796289344072,580.405755083
1559775796292826890,580.41141736
1559775796293762922,580.376460359
1559775796296344041,580.350925515
1559775796297729969,580.374256745
1559775796299571037,580.422106309
1559775796304563999,580.415445781
1559775796305722951,580.415122137
1559775796311094999,580.314448386
1559775796313667058,580.325838083
1559775796314519882,580.401353588
1559775796316215038,580.424170122
1559775796317608118,580.42681326
1559775796320107936,580.425328977
1559775796321836948,580.395663448
1559775796324599981,580.376045572
1559775796325514078,580.374647763
1559775796327986001,580.392852524
1559775796330571889,580.424652341
1559775796331383943,580.394495478
1559775796334144115,580.388396805
1559775796335762977,580.373626789
1559775796336292028,580.372231518
1559775796337342023,580.371509008
1559775796339479923,580.330435663
1559775796341509103,580.331063507
1559775796344542980,580.284763025
1559775796346715927,580.308786761
1559775796347393035,580.307415701
1559775796347932100,580.343432988
1559775796349616050,580.3516294
1559775796351625919,580.342147342
1559775796353653907,580.313663525
1559775796356158018,580.309250298
1559775796356496095,580.274799125
1559775796359668016,580.281351733
1559775796361746072,580.251393623
1559775796364583015,580.264763359
1559775796365631103,580.300783842
1559775796366007089,580.299420232
1559775796367798089,580.296347244
1559775796369604110,580.281207713
1559775796374428987,580.297124617
1559775796375451087,580.317005447
1559775796375729084,580.313991099
1559775796377322912,580.30385563
1559775796377820014,580.332453835
1559775796379911899,580.262436739
1559775796384006023,580.171713195
1559775796385454893,580.166683085
1559775796387892007,580.164295312
1559775796389498949,580.178580475
1559775796393309116,580.210813118
1559775796394087076,580.216287986
1559775796395554065,580.211904458
1559775796396075010,580.223064485
1559775796397559881,580.243291861
1559775796399986982,580.2477167
1559775796401468992,580.241860025
1559775796403740882,580.215765743
1559775796407013893,580.203853702
1559775796407146930,580.202558076
1559775796410062074,580.211705082
1559775796410891056,580.217982135
1559775796411612987,580.217090064
1559775796413842916,580.22919656
1559775796417383909,580.219263276
1559775796417907953,580.254158377
1559775796419950008,580.266435691
1559775796421730995,580.28449306
1559775796423697948,580.329739308
1559775796425965070,580.320002846
1559775796426358938,580.318669054
1559775796428085088,580.2867924
1559775796434542894,580.262662956
1559775796435439109,580.221878783
1559775796436966896,580.2205855
1559775796438204050,580.203943834
1559775796440546989,580.20061198
1559775796444344997,580.167496108
1559775796444952011,580.159005953
1559775796445913076,580.172726201
1559775796446508884,580.171469044
1559775796447531938,580.188531389
1559775796451280117,580.195237721
1559775796452104091,580.161376962
1559775796456362009,580.149207955
1559775796457321882,580.090818139
1559775796458086967,580.035979035
1559775796459754943,579.967450071
1559775796461652994,579.918126853
1559775796464138984,579.883540578
1559775796465873956,579.868985306
1559775796466520071,579.867854093
1559775796467869997,579.834288633
1559775796469554901,579.825285577
1559775796472070932,579.863662578
1559775796473438024,579.896309271
1559775796475841999,579.879118865
1559775796476578950,579.877969981
1559775796479796886,579.813854661
1559775796481453895,579.765948229
1559775796484205007,579.731250038
1559775796485645055,579.717879865
1559775796486218929,579.716792062
1559775796487490892,579.688338162
1559775796489433050,579.657198769
1559775796492208957,579.629202642
1559775796493427038,579.665179795
1559775796496021986,579.637473488
1559775796496361970,579.636418038
1559775796498020887,579.645466327
1559775796499722957,579.66919787
1559775796504193067,579.648494821
1559775796505616903,579.626520418
1559775796508923053,579.625465345
1559775796509042978,579.643464528
1559775796510570049,579.641606284
1559775796512578010,579.599549057
1559775796514552116,579.546093036
1559775796516107082,579.535274724
1559775796517916917,579.467950673
1559775796520199060,579.433180818
1559775796521903038,579.38990288
1559775796523842096,579.360512961
1559775796526038885,579.31642198
1559775796526678085,579.315483743
1559775796530093908,579.272471448
1559775796532236099,579.213119285
1559775796533665895,579.156193028
1559775796535691022,579.108304446
1559775796539668083,579.10744468
1559775796541579008,579.054216676
1559775796542612075,579.057944539
1559775796546008110,579.057054525
1559775796546729087,578.986533889
1559775796547640085,578.985718303
1559775796548552989,578.951973781
1559775796549556970,578.913421189
1559775796552167892,578.905523519
1559775796556318044,578.906783823
1559775796561749935,578.892178093
1559775796565187931,578.812914687
1559775796565521001,578.81013842
1559775796565898895,578.822785868
1559775796566298007,578.822012196
1559775796567934989,578.796273735
1559775796570122957,578.765860984
1559775796572541952,578.70685229
1559775796575947046,578.643165959
1559775796576797962,578.642458102
1559775796577940940,578.633634758
1559775796581897974,578.553302386
1559775796582586050,578.546303805
1559775796585747003,578.485183414
1559775796586494922,578.484535737
1559775796587135076,578.472024373
1559775796589859962,578.452010181
1559775796590615034,578.441699989
1559775796591869115,578.419046949
1559775796595084905,578.366855594
1559775796595837116,578.366249845
1559775796596482992,578.372649296
1559775796597615003,578.3983711
1559775796599801063,578.410904508
1559775796601897001,578.407427263
1559775796603773117,578.412094009
1559775796606537103,578.377929366
1559775796606646060,578.433461541
1559775796608418941,578.449745195
1559775796610121965,578.457108962
1559775796612294912,578.441700909
1559775796613651990,578.453548361
1559775796616427898,578.422709257
1559775796617065906,578.450335565
1559775796617602109,578.483324501
1559775796623666048,578.507213601
1559775796624078035,578.487516429
1559775796625829935,578.473436915
1559775796626147985,578.531714017
1559775796631505966,578.525170141
1559775796632133007,578.590271601
1559775796633656978,578.644586832
1559775796636280059,578.623028725
1559775796637629032,578.645300411
1559775796643070936,578.666303911
1559775796645344972,578.65797686
1559775796645987987,578.707636432
1559775796648458957,578.735893325
1559775796648885965,578.739408822
1559775796649841070,578.753016671
1559775796653609037,578.755936681
1559775796655322074,578.755230459
1559775796655776023,578.754474493
1559775796656277894,578.739407591
1559775796658390045,578.764899707
1559775796661278009,578.770127406
